TIME,PM1,PM25,PM10,PRESSURE,HUMIDITY,TEMPERATURE,NO2,O3
2021-11-28 18:00:00,32.45,57.85,64.81,994.03,97.0,2.53,48.34,24.83
2021-11-28 19:00:00,21.66,38.37,46.21,994.52,95.31,1.92,49.84,26.07
2021-11-28 20:00:00,23.93,42.68,49.45,994.66,93.63,1.5,51.82,20.86
2021-11-28 21:00:00,25.99,44.75,51.06,994.94,94.94,0.72,55.62,14.97
2021-11-28 22:00:00,23.79,40.74,48.47,995.02,94.38,0.0,53.12,14.82
2021-11-28 23:00:00,22.32,38.06,47.14,995.15,94.0,-0.56,53.77,17.39
2021-11-29 00:00:00,20.51,33.66,43.56,995.46,94.0,-0.78,50.48,21.38
2021-11-29 01:00:00,19.42,31.98,41.13,995.75,93.44,-0.88,47.73,26.36
2021-11-29 02:00:00,17.28,28.24,35.43,995.8,93.25,-1.1,45.06,37.08
2021-11-29 03:00:00,16.71,27.39,34.11,995.88,94.94,-1.28,44.08,39.53
2021-11-29 04:00:00,17.19,27.98,35.11,995.8,96.63,-1.38,44.2,34.64
2021-11-29 05:00:00,18.19,29.82,37.35,996.15,98.13,-1.48,46.4,34.78
2021-11-29 06:00:00,17.13,28.04,34.89,996.79,98.5,-1.43,49.78,34.15
2021-11-29 07:00:00,16.92,28.1,35.27,997.32,96.5,-0.98,50.29,34.63
2021-11-29 08:00:00,17.34,28.33,35.52,997.57,95.13,-0.53,50.31,28.58
2021-11-29 09:00:00,17.77,29.03,36.21,998.05,95.13,-0.29,48.09,28.72
2021-11-29 10:00:00,17.0,27.62,34.2,998.33,95.87,-0.27,47.44,29.24
2021-11-29 11:00:00,16.21,26.28,32.42,998.55,94.37,-0.16,45.33,29.23
2021-11-29 12:00:00,15.87,25.45,30.99,998.86,91.87,0.06,46.0,32.25
2021-11-29 13:00:00,18.02,28.52,35.44,999.39,91.95,-0.26,52.04,34.2
2021-11-29 14:00:00,18.2,29.53,36.77,1000.1,90.8,-0.79,50.78,43.32
2021-11-29 15:00:00,16.7,26.57,32.44,1001.02,88.75,-1.15,44.98,54.96
2021-11-29 16:00:00,13.99,22.12,25.46,1001.86,88.71,-1.17,43.79,52.04
2021-11-29 17:00:00,15.38,24.4,29.62,1002.4,88.68,-1.25,45.4,43.81
2021-11-29 18:00:00,14.95,24.16,29.1,1002.77,88.75,-1.44,46.26,42.94
2021-11-29 19:00:00,16.7,26.97,33.55,1002.96,87.06,-0.84,45.45,46.2
2021-11-29 20:00:00,16.79,27.23,33.89,1003.38,86.5,-0.59,44.51,44.94
2021-11-29 21:00:00,17.17,27.81,34.66,1003.68,88.19,-0.9,43.74,44.32
2021-11-29 22:00:00,17.78,28.87,36.45,1004.17,87.63,-0.9,42.42,48.78
2021-11-29 23:00:00,17.31,27.91,34.96,1004.41,88.38,-1.19,42.22,51.97
2021-11-30 00:00:00,17.21,27.86,34.59,1004.94,88.75,-1.4,42.87,50.65
2021-11-30 01:00:00,15.25,24.72,29.93,1005.75,88.19,-1.25,45.56,45.0
2021-11-30 02:00:00,12.07,19.66,21.81,1006.16,88.0,-1.02,41.03,45.26
2021-11-30 03:00:00,11.74,18.98,20.68,1006.29,89.13,-0.99,40.01,46.09
2021-11-30 04:00:00,10.63,17.04,18.42,1006.43,89.5,-1.13,39.21,49.9
2021-11-30 05:00:00,10.59,17.12,18.41,1006.54,89.5,-1.15,40.21,52.34
2021-11-30 06:00:00,11.81,19.42,21.37,1006.56,90.06,-1.02,46.31,45.26
2021-11-30 07:00:00,11.89,19.45,21.46,1006.55,92.0,-1.09,46.15,47.4
2021-11-30 08:00:00,13.4,21.44,24.78,1006.15,93.25,-0.81,47.67,43.89
2021-11-30 09:00:00,14.06,21.72,25.34,1005.35,92.88,-0.31,40.54,44.27
2021-11-30 10:00:00,11.83,18.3,20.13,1004.01,90.63,0.07,36.07,50.32
2021-11-30 11:00:00,7.92,11.82,12.65,1002.55,87.25,0.44,32.23,54.93
2021-11-30 12:00:00,5.92,9.37,10.11,1000.8,83.05,0.43,41.39,72.52
2021-11-30 13:00:00,6.65,10.34,11.21,999.36,81.63,0.34,42.31,68.1
2021-11-30 14:00:00,5.42,8.13,8.67,998.46,85.75,-0.32,43.91,73.97
2021-11-30 15:00:00,7.42,11.21,11.98,997.51,88.0,-0.39,47.04,67.57
2021-11-30 16:00:00,4.67,6.89,7.32,997.13,91.69,-0.4,43.52,77.33
2021-11-30 17:00:00,4.44,6.44,6.91,996.84,92.5,-0.43,41.11,74.08
2021-11-30 18:00:00,3.9,5.67,6.17,996.86,89.87,-0.4,40.38,74.12
2021-11-30 19:00:00,3.98,5.8,6.2,997.2,91.38,-0.35,41.02,72.45
2021-11-30 20:00:00,4.72,7.14,7.63,997.83,91.51,-0.25,43.75,70.9
2021-11-30 21:00:00,4.84,7.46,7.97,998.46,88.9,0.23,42.58,73.65
2021-11-30 22:00:00,4.2,6.15,6.58,999.13,89.34,0.6,35.55,72.09
2021-11-30 23:00:00,5.24,7.76,8.29,999.82,89.13,0.62,34.03,71.84
2021-12-01 00:00:00,3.69,5.44,5.92,1000.97,86.13,0.51,36.14,84.12
2021-12-01 01:00:00,4.01,6.11,6.56,1002.22,86.06,0.08,40.92,84.54
2021-12-01 02:00:00,3.02,4.46,4.75,1003.47,85.37,-0.17,41.62,75.71
2021-12-01 03:00:00,3.38,4.9,5.22,1004.45,86.47,-0.14,39.08,66.03
2021-12-01 04:00:00,2.87,4.1,4.37,1005.35,87.25,-0.23,35.73,61.93
2021-12-01 05:00:00,3.4,4.74,5.0,1005.86,88.0,-0.4,37.21,59.43
2021-12-01 06:00:00,4.46,6.54,6.95,1006.21,90.25,-0.55,42.15,53.93
2021-12-01 07:00:00,5.05,7.51,8.01,1006.21,91.0,-0.24,43.42,50.63
2021-12-01 08:00:00,11.27,18.55,20.38,1005.42,91.38,0.22,45.11,46.22
2021-12-01 09:00:00,7.93,12.34,13.27,1004.78,89.5,1.03,37.63,56.9
2021-12-01 10:00:00,5.87,8.77,9.35,1004.14,85.0,2.36,35.88,58.79
2021-12-01 11:00:00,5.51,8.39,8.97,1003.13,86.88,2.82,37.21,66.56
2021-12-01 12:00:00,4.63,6.9,7.36,1001.82,91.38,2.84,42.48,68.33
2021-12-01 13:00:00,3.42,5.03,5.41,1000.91,93.63,2.83,43.67,66.52
2021-12-01 14:00:00,6.37,9.43,10.09,999.75,94.0,2.91,55.38,45.37
2021-12-01 15:00:00,12.15,18.52,20.56,999.2,91.75,3.4,69.36,15.9
2021-12-01 16:00:00,14.38,22.27,26.56,998.66,90.63,3.68,51.8,37.21
2021-12-01 17:00:00,8.86,13.25,14.16,997.69,88.75,3.94,40.78,59.33
2021-12-01 18:00:00,9.69,14.93,15.92,997.16,86.5,4.3,40.23,53.77
2021-12-01 19:00:00,10.82,16.65,18.46,996.44,86.13,4.34,43.98,47.24
2021-12-01 20:00:00,7.32,10.56,11.21,996.08,84.63,4.57,33.24,68.2
2021-12-01 21:00:00,5.28,7.64,8.15,995.81,83.5,4.7,30.99,81.25
2021-12-01 22:00:00,4.01,5.6,6.0,995.66,80.5,5.89,31.38,86.11
2021-12-01 23:00:00,4.03,5.53,5.91,995.46,81.25,5.69,33.47,85.03
2021-12-02 00:00:00,3.48,4.75,5.02,995.51,82.75,5.04,33.71,80.32
2021-12-02 01:00:00,3.24,4.37,4.58,995.59,82.0,5.35,33.83,76.94
2021-12-02 02:00:00,3.39,4.59,4.85,995.62,81.25,5.35,33.58,74.99
2021-12-02 03:00:00,4.65,6.35,6.67,995.78,80.5,5.73,35.0,70.13
2021-12-02 04:00:00,4.88,6.53,6.86,995.94,81.25,4.96,36.21,68.15
2021-12-02 05:00:00,7.2,10.15,10.76,996.31,83.5,4.71,39.8,63.31
2021-12-02 06:00:00,7.21,10.08,10.73,996.99,83.5,4.33,46.58,54.36
2021-12-02 07:00:00,5.46,7.79,8.23,997.48,79.69,5.45,42.95,58.48
2021-12-02 08:00:00,6.05,8.72,9.26,998.02,80.5,5.55,40.33,60.42
2021-12-02 09:00:00,5.73,8.45,8.96,998.19,81.25,6.53,36.54,63.4
2021-12-02 10:00:00,3.58,5.09,5.39,998.27,81.25,6.5,31.32,69.45
2021-12-02 11:00:00,2.94,4.19,4.46,998.31,79.75,6.61,32.89,69.16
2021-12-02 12:00:00,3.14,4.46,4.75,998.43,78.25,6.6,33.54,70.88
2021-12-02 13:00:00,3.62,5.17,5.54,998.65,79.75,5.85,35.61,70.4
2021-12-02 14:00:00,3.86,5.53,5.96,999.06,81.25,4.96,38.89,69.26
2021-12-02 15:00:00,5.63,8.13,8.71,999.65,81.48,4.37,43.24,65.95
2021-12-02 16:00:00,8.88,13.27,14.55,1000.25,82.75,3.84,48.44,50.89
2021-12-02 17:00:00,20.26,31.08,38.42,1000.86,84.06,3.47,65.87,13.02
2021-12-02 18:00:00,26.85,43.89,49.86,1001.4,86.13,2.83,65.54,8.69
2021-12-02 19:00:00,39.37,63.65,69.64,1001.82,87.63,2.32,64.15,8.79
2021-12-02 20:00:00,20.14,32.17,37.62,1002.26,87.06,2.3,43.22,39.03
2021-12-02 21:00:00,10.54,17.23,18.89,1002.41,78.98,1.97,34.58,66.14
2021-12-02 22:00:00,7.69,12.42,13.53,1002.86,73.86,1.5,34.79,71.48
2021-12-02 23:00:00,5.72,9.02,9.82,1003.69,81.54,0.53,33.59,75.39
2021-12-03 00:00:00,3.88,6.03,6.55,1004.68,79.26,0.13,35.2,79.21
2021-12-03 01:00:00,4.71,7.18,7.83,1005.32,82.19,-0.45,41.75,70.46
2021-12-03 02:00:00,4.04,6.02,6.47,1006.04,82.19,-0.68,40.3,70.63
2021-12-03 03:00:00,4.86,7.5,8.12,1006.81,81.11,-0.77,41.28,72.93
2021-12-03 04:00:00,6.42,9.91,10.62,1007.73,84.06,-1.43,45.11,67.57
2021-12-03 05:00:00,5.18,7.36,7.82,1008.45,85.38,-1.61,43.25,66.38
2021-12-03 06:00:00,10.03,14.39,15.26,1009.35,85.0,-1.93,50.12,54.74
2021-12-03 07:00:00,10.46,15.69,16.66,1010.37,86.69,-2.43,53.82,47.54
2021-12-03 08:00:00,12.39,18.64,20.14,1011.25,85.75,-1.96,48.32,54.97
2021-12-03 09:00:00,9.99,14.54,15.52,1012.08,86.78,-1.26,44.54,61.11
2021-12-03 10:00:00,8.84,12.55,13.28,1012.06,82.09,-0.46,42.91,63.57
2021-12-03 11:00:00,9.33,13.72,14.45,1011.98,76.12,0.06,37.78,68.54
2021-12-03 12:00:00,6.45,10.1,10.77,1011.86,68.13,0.78,36.77,72.59
2021-12-03 13:00:00,6.45,9.92,10.67,1012.3,67.39,0.85,38.93,75.01
2021-12-03 14:00:00,8.8,13.97,15.14,1012.69,70.51,0.23,44.17,64.76
2021-12-03 15:00:00,10.27,16.24,17.58,1013.18,73.94,-1.23,50.19,58.29
2021-12-03 16:00:00,16.83,26.63,32.0,1013.56,74.5,-1.77,62.88,34.69
2021-12-03 17:00:00,17.52,27.68,33.52,1014.07,74.5,-2.31,54.62,46.29
2021-12-03 18:00:00,13.75,21.66,24.8,1014.16,74.5,-2.52,46.12,59.01
2021-12-03 19:00:00,22.79,36.8,45.46,1014.15,74.69,-2.79,69.54,18.6
2021-12-03 20:00:00,29.02,47.54,53.9,1014.18,74.69,-3.16,73.89,7.86
2021-12-03 21:00:00,31.53,51.91,58.13,1013.82,73.19,-3.23,69.41,7.93
2021-12-03 22:00:00,33.56,55.15,60.69,1013.36,73.56,-3.45,67.55,6.24
2021-12-03 23:00:00,33.54,54.74,60.45,1012.65,73.18,-3.56,62.3,12.24
2021-12-04 00:00:00,39.15,64.75,71.45,1012.29,73.56,-4.13,58.86,11.98
2021-12-04 01:00:00,40.47,66.56,73.77,1012.12,74.8,-4.76,59.14,10.38
2021-12-04 02:00:00,41.63,68.12,75.31,1011.47,77.01,-5.35,57.66,10.66
2021-12-04 03:00:00,41.37,68.74,75.94,1010.96,78.96,-5.73,54.26,11.02
2021-12-04 04:00:00,39.22,64.88,71.83,1010.6,77.99,-5.92,52.82,11.15
2021-12-04 05:00:00,40.26,66.58,73.91,1009.92,77.93,-6.21,55.3,9.24
2021-12-04 06:00:00,40.39,66.87,73.62,1009.35,76.22,-6.0,59.79,6.12
2021-12-04 07:00:00,46.69,76.13,83.69,1009.12,74.31,-5.06,62.09,5.46
2021-12-04 08:00:00,47.38,76.85,84.51,1008.65,73.06,-3.59,65.66,2.86
2021-12-04 09:00:00,42.65,68.3,74.71,1008.15,66.76,-1.15,66.65,2.44
2021-12-04 10:00:00,38.46,61.26,66.57,1007.3,64.38,0.41,71.81,0.23
2021-12-04 11:00:00,21.53,33.44,37.4,1006.31,62.85,1.49,55.28,14.72
2021-12-04 12:00:00,15.01,23.08,27.71,1005.36,64.13,2.04,45.38,30.21
2021-12-04 13:00:00,14.06,21.08,24.42,1005.07,62.83,2.02,60.44,19.85
2021-12-04 14:00:00,21.16,32.76,40.06,1005.12,65.21,0.86,74.12,5.92
2021-12-04 15:00:00,24.48,38.33,45.05,1005.34,66.81,-0.08,75.86,6.43
2021-12-04 16:00:00,23.9,38.28,45.89,1005.6,68.69,-0.63,71.56,15.02
2021-12-04 17:00:00,33.42,54.35,59.86,1005.01,72.06,-0.37,75.08,6.76
2021-12-04 18:00:00,23.67,38.88,46.13,1004.86,75.25,0.46,76.37,3.49
2021-12-04 19:00:00,20.06,31.02,39.3,1004.72,70.94,-0.41,69.12,8.07
2021-12-04 20:00:00,20.72,31.76,40.37,1004.38,71.5,-0.67,60.73,17.5
2021-12-04 21:00:00,19.65,30.59,38.62,1004.04,73.38,-0.82,50.27,31.8
2021-12-04 22:00:00,20.8,32.43,41.02,1003.72,73.75,-0.64,47.04,32.84
2021-12-04 23:00:00,18.04,28.48,35.74,1003.29,72.63,-0.69,46.71,31.08
2021-12-05 00:00:00,17.19,27.21,33.57,1003.09,73.38,-0.59,47.12,30.54
2021-12-05 01:00:00,16.05,24.77,30.53,1003.14,76.0,-0.49,44.67,33.08
2021-12-05 02:00:00,15.72,24.42,29.81,1003.13,79.0,-0.6,41.83,38.84
2021-12-05 03:00:00,15.82,24.68,30.21,1003.14,82.0,-0.71,45.53,41.32
2021-12-05 04:00:00,17.07,26.91,32.94,1003.3,88.38,-0.76,52.23,38.05
2021-12-05 05:00:00,18.01,27.79,34.7,1003.7,95.31,-1.19,56.92,27.9
2021-12-05 06:00:00,19.13,29.57,37.23,1004.07,99.25,-1.24,55.54,26.46
2021-12-05 07:00:00,18.32,28.96,36.18,1004.53,100.0,-0.7,55.53,20.92
2021-12-05 08:00:00,18.4,29.85,37.03,1004.65,98.31,-0.13,52.56,24.06
2021-12-05 09:00:00,17.72,28.12,35.44,1004.87,98.31,0.38,49.83,29.18
2021-12-05 10:00:00,17.2,26.99,33.46,1005.0,96.81,0.81,47.59,35.37
2021-12-05 11:00:00,19.15,29.92,37.57,1005.13,95.13,1.36,51.95,29.05
2021-12-05 12:00:00,24.62,38.92,45.65,1005.56,93.63,1.4,52.37,28.64
2021-12-05 13:00:00,29.53,48.28,53.48,1005.54,94.38,0.97,55.18,21.42
2021-12-05 14:00:00,36.4,59.66,65.27,1005.83,96.25,0.58,59.61,13.48
2021-12-05 15:00:00,35.09,57.46,62.73,1006.66,96.25,0.47,61.11,12.22
2021-12-05 16:00:00,43.07,71.18,78.26,1006.84,94.38,0.25,60.49,12.09
2021-12-05 17:00:00,48.59,80.0,87.98,1007.08,92.13,0.1,58.97,11.1
2021-12-05 18:00:00,50.44,83.66,91.92,1007.36,90.81,0.05,56.68,11.89
2021-12-05 19:00:00,60.07,99.07,109.0,1008.1,90.06,-0.11,53.95,12.19
2021-12-05 20:00:00,59.95,99.68,109.65,1008.14,91.19,-0.18,56.88,12.06
2021-12-05 21:00:00,58.28,97.33,107.32,1007.86,96.81,0.0,56.33,10.8
2021-12-05 22:00:00,63.22,108.08,119.69,1008.12,97.94,-0.16,57.2,12.6
2021-12-05 23:00:00,60.66,104.93,116.87,1008.24,96.63,-0.51,54.1,12.64
2021-12-06 00:00:00,63.29,110.52,123.89,1008.35,97.75,-0.73,52.23,12.35
2021-12-06 01:00:00,64.1,113.44,127.63,1008.29,97.56,-0.89,50.57,13.23
2021-12-06 02:00:00,65.47,116.61,131.41,1008.31,97.19,-0.83,50.82,13.22
2021-12-06 03:00:00,65.84,118.1,133.37,1008.39,97.38,-0.76,51.57,13.19
2021-12-06 04:00:00,60.09,107.06,121.03,1008.53,96.25,-0.68,49.22,13.69
2021-12-06 05:00:00,56.61,99.89,112.5,1009.06,96.25,-0.77,52.45,12.17
2021-12-06 06:00:00,58.07,102.25,114.75,1009.45,96.06,-0.39,52.07,10.72
2021-12-06 07:00:00,57.15,100.05,112.38,1010.14,95.69,-0.05,51.7,11.53
2021-12-06 08:00:00,55.63,96.78,108.49,1010.35,96.06,0.23,55.49,9.72
2021-12-06 09:00:00,37.56,63.53,72.12,1010.62,94.94,0.56,50.33,13.03
2021-12-06 10:00:00,17.89,28.19,35.24,1010.48,93.25,0.65,44.93,19.59
2021-12-06 11:00:00,16.95,26.2,32.15,1010.48,92.88,0.88,44.65,19.4
2021-12-06 12:00:00,18.66,28.95,36.63,1010.54,92.5,0.48,44.18,21.35
2021-12-06 13:00:00,23.13,37.23,44.96,1011.05,94.75,0.61,46.62,20.2
2021-12-06 14:00:00,27.11,43.29,49.3,1011.79,94.19,0.27,50.85,15.12
2021-12-06 15:00:00,27.77,44.06,49.68,1012.04,92.5,-0.46,52.91,13.35
2021-12-06 16:00:00,24.95,39.5,47.14,1012.33,92.5,-0.43,49.64,12.86
2021-12-06 17:00:00,29.14,47.39,52.27,1012.41,92.5,-0.36,49.62,14.22
2021-12-06 18:00:00,22.99,36.73,44.07,1012.86,92.13,-0.53,47.64,14.17
2021-12-06 19:00:00,19.68,30.8,39.24,1013.26,91.19,-0.77,46.7,16.67
2021-12-06 20:00:00,23.95,38.69,45.75,1013.29,91.56,-1.0,47.83,15.98
2021-12-06 21:00:00,26.0,42.4,49.03,1013.11,91.0,-1.33,48.28,14.96
2021-12-06 22:00:00,18.54,29.64,37.13,1013.1,91.0,-1.45,45.83,16.87
2021-12-06 23:00:00,16.74,26.64,32.77,1013.02,90.63,-1.74,44.19,19.49
2021-12-07 00:00:00,16.87,26.56,33.14,1013.0,89.31,-1.44,44.04,18.72
2021-12-07 01:00:00,17.42,27.57,34.85,1012.87,88.75,-1.39,42.72,19.94
2021-12-07 02:00:00,16.94,27.48,34.4,1012.6,88.75,-1.75,43.32,20.84
2021-12-07 03:00:00,17.1,28.25,35.48,1012.78,88.56,-1.99,46.13,20.11
2021-12-07 04:00:00,16.84,27.64,34.51,1013.1,88.0,-2.0,48.26,16.77
2021-12-07 05:00:00,16.63,27.13,33.88,1013.2,88.0,-2.47,49.45,16.25
2021-12-07 06:00:00,17.57,28.6,36.26,1013.23,90.25,-2.56,51.08,15.12
2021-12-07 07:00:00,18.25,30.37,39.12,1013.73,90.25,-2.45,49.09,16.67
2021-12-07 08:00:00,19.32,31.92,41.14,1013.95,89.5,-1.97,48.01,18.1
2021-12-07 09:00:00,20.09,33.24,42.32,1013.94,89.5,-1.67,43.98,22.13
2021-12-07 10:00:00,20.55,34.33,43.68,1013.99,87.25,-1.53,45.07,22.46
2021-12-07 11:00:00,21.29,36.18,45.6,1014.04,86.5,-0.94,46.09,21.6
2021-12-07 12:00:00,20.39,34.56,44.41,1014.08,86.5,-0.66,46.82,20.79
2021-12-07 13:00:00,20.87,35.85,45.4,1014.45,85.0,-1.06,46.34,23.18
2021-12-07 14:00:00,21.65,37.26,47.24,1014.89,85.0,-2.05,48.68,22.61
2021-12-07 15:00:00,21.03,36.6,46.73,1015.29,88.0,-2.07,49.21,20.62
2021-12-07 16:00:00,21.43,37.53,47.51,1015.49,88.0,-2.08,49.79,19.09
2021-12-07 17:00:00,20.84,36.62,46.31,1015.42,89.5,-1.9,46.81,21.44
2021-12-07 18:00:00,22.48,40.19,48.77,1015.34,91.0,-1.94,44.89,26.48
2021-12-07 19:00:00,20.54,34.69,44.58,1015.49,90.25,-2.35,43.77,29.79
2021-12-07 20:00:00,21.55,38.25,47.79,1015.48,91.0,-2.83,44.85,27.23
2021-12-07 21:00:00,21.78,39.82,49.11,1015.5,91.75,-2.86,45.48,22.6
2021-12-07 22:00:00,19.57,33.62,43.76,1015.19,91.75,-3.34,44.42,23.33
2021-12-07 23:00:00,18.35,31.62,40.94,1014.98,91.75,-3.58,44.77,26.62
2021-12-08 00:00:00,18.33,31.95,41.45,1014.68,91.75,-4.12,43.97,27.36
2021-12-08 01:00:00,17.75,30.63,39.56,1014.73,92.5,-4.08,43.87,26.85
2021-12-08 02:00:00,16.09,28.37,35.86,1014.26,93.25,-4.34,44.23,28.38
2021-12-08 03:00:00,15.52,27.11,34.24,1013.79,97.0,-3.96,46.39,27.23
2021-12-08 04:00:00,15.77,27.34,34.62,1013.3,91.75,-4.44,45.35,30.39
2021-12-08 05:00:00,15.32,26.78,33.47,1013.59,89.5,-5.32,49.87,26.62
2021-12-08 06:00:00,15.86,27.98,35.54,1013.2,89.5,-5.03,54.64,21.1
2021-12-08 07:00:00,15.57,26.53,33.38,1012.96,88.75,-4.87,54.34,23.21
2021-12-08 08:00:00,15.74,27.1,34.05,1013.06,88.0,-4.2,50.35,32.82
2021-12-08 09:00:00,15.57,26.56,33.44,1012.91,87.25,-3.75,50.05,35.5
2021-12-08 10:00:00,16.92,28.63,36.37,1012.48,85.0,-3.34,52.48,32.17
2021-12-08 11:00:00,18.16,30.57,39.11,1011.92,83.5,-2.68,53.11,28.32
2021-12-08 12:00:00,16.5,27.58,34.64,1011.55,83.13,-2.8,51.65,33.75
2021-12-08 13:00:00,18.28,30.81,39.37,1011.27,84.25,-3.14,52.81,30.83
2021-12-08 14:00:00,18.44,30.97,39.66,1011.56,86.5,-3.82,54.75,27.09
2021-12-08 15:00:00,18.98,31.59,40.51,1011.37,88.0,-4.3,52.24,30.61
2021-12-08 16:00:00,19.25,31.81,40.73,1011.43,88.0,-4.57,49.83,34.34
2021-12-08 17:00:00,19.79,32.99,42.26,1011.35,87.63,-4.87,49.65,33.29
2021-12-08 18:00:00,19.22,31.61,39.96,1011.23,88.0,-5.08,46.21,39.7
2021-12-08 19:00:00,20.01,32.82,41.79,1010.85,88.75,-5.35,48.35,36.54
2021-12-08 20:00:00,20.07,32.89,42.06,1010.56,89.88,-5.56,47.92,33.8
2021-12-08 21:00:00,20.54,33.87,43.64,1010.34,91.38,-5.81,47.47,34.89
2021-12-08 22:00:00,19.54,32.27,41.18,1010.08,92.88,-6.1,45.49,37.83
2021-12-08 23:00:00,19.17,31.76,40.59,1010.08,92.88,-6.25,43.45,41.96
2021-12-09 00:00:00,19.93,32.93,42.35,1009.79,93.25,-5.86,45.02,37.28
2021-12-09 01:00:00,18.94,31.66,40.46,1009.25,94.38,-5.67,42.0,42.03
2021-12-09 02:00:00,18.96,31.65,40.57,1009.03,94.75,-5.75,41.64,42.97
2021-12-09 03:00:00,18.85,31.8,40.72,1009.03,94.38,-5.86,43.11,38.47
2021-12-09 04:00:00,18.85,31.86,41.22,1009.05,93.25,-6.09,48.09,29.35
2021-12-09 05:00:00,18.85,31.87,40.91,1008.82,92.88,-5.92,51.47,24.02
2021-12-09 06:00:00,19.01,31.61,40.55,1009.15,94.38,-5.73,53.62,21.14
2021-12-09 07:00:00,18.91,31.47,40.43,1009.36,94.75,-5.58,54.66,19.07
2021-12-09 08:00:00,18.8,31.44,40.37,1009.25,93.25,-5.0,52.06,22.22
2021-12-09 09:00:00,19.08,31.45,40.41,1008.89,91.0,-4.02,48.7,26.01
2021-12-09 10:00:00,19.46,32.03,41.19,1008.2,88.0,-3.02,48.2,27.8
2021-12-09 11:00:00,20.41,33.72,43.17,1007.65,85.75,-2.32,49.04,29.63
2021-12-09 12:00:00,21.24,34.83,44.12,1007.4,84.25,-1.65,54.22,24.81
2021-12-09 13:00:00,22.17,36.26,45.43,1007.28,84.25,-1.27,54.91,25.06
2021-12-09 14:00:00,21.84,35.78,45.27,1007.23,86.13,-1.44,55.98,22.39
2021-12-09 15:00:00,22.22,37.51,46.79,1007.1,88.38,-1.93,55.34,23.15
2021-12-09 16:00:00,22.53,39.1,48.17,1006.99,90.63,-2.33,51.9,26.18
2021-12-09 17:00:00,23.18,41.05,49.65,1007.28,92.88,-2.51,52.44,23.45
2021-12-09 18:00:00,23.32,40.49,49.27,1006.76,94.38,-2.6,54.97,18.6
2021-12-09 19:00:00,22.47,38.82,47.95,1006.6,94.38,-2.53,50.8,23.41
2021-12-09 20:00:00,24.41,43.31,50.75,1006.3,94.75,-2.62,50.88,22.21
2021-12-09 21:00:00,24.61,44.44,51.71,1005.96,95.81,-2.69,50.37,22.12
2021-12-09 22:00:00,24.99,45.46,52.34,1005.52,96.06,-2.66,47.89,25.2
2021-12-09 23:00:00,25.39,46.19,53.06,1004.98,95.88,-2.62,47.43,25.34
2021-12-10 00:00:00,24.22,44.17,51.66,1004.69,97.19,-2.55,46.28,24.27
2021-12-10 01:00:00,24.43,44.63,51.78,1004.43,97.75,-2.73,47.96,23.62
2021-12-10 02:00:00,26.66,48.02,54.9,1004.34,97.94,-2.74,49.25,22.26
2021-12-10 03:00:00,25.41,46.06,52.95,1004.04,98.31,-2.74,48.6,20.35
2021-12-10 04:00:00,25.95,47.24,53.95,1004.3,98.13,-2.89,54.86,13.4
2021-12-10 05:00:00,28.06,50.88,57.69,1004.44,99.25,-2.92,58.81,9.87
2021-12-10 06:00:00,29.25,52.96,60.38,1004.5,98.88,-2.89,55.32,11.68
2021-12-10 07:00:00,32.68,58.47,66.07,1004.69,97.94,-2.72,56.61,11.3
2021-12-10 08:00:00,34.34,61.45,69.16,1005.06,97.75,-2.22,57.22,17.75
2021-12-10 09:00:00,32.05,56.56,63.74,1004.99,93.81,-1.29,57.02,19.05
2021-12-10 10:00:00,34.34,60.03,67.17,1004.57,91.0,-0.49,59.59,16.31
2021-12-10 11:00:00,32.86,56.82,63.36,1004.57,90.25,0.06,59.16,13.48
2021-12-10 12:00:00,31.97,53.69,59.09,1004.28,88.0,1.2,57.62,13.3
2021-12-10 13:00:00,44.07,75.31,84.41,1004.27,87.25,0.81,70.29,8.39
2021-12-10 14:00:00,55.03,94.47,106.05,1004.27,91.0,-0.89,76.96,5.1
2021-12-10 15:00:00,57.67,98.93,111.34,1004.49,94.0,-2.41,76.22,3.13
2021-12-10 16:00:00,68.23,119.28,135.55,1004.48,95.5,-2.65,73.81,3.94
2021-12-10 17:00:00,43.82,78.8,89.49,1004.63,94.75,-3.21,67.98,7.48
2021-12-10 18:00:00,44.36,78.88,89.41,1004.74,93.25,-3.39,64.98,7.32
2021-12-10 19:00:00,45.29,80.49,91.2,1005.07,92.5,-3.16,62.71,8.74
2021-12-10 20:00:00,36.89,66.38,75.06,1005.41,91.0,-2.62,61.41,9.98
2021-12-10 21:00:00,36.69,66.04,74.75,1005.82,91.75,-2.49,59.68,10.81
2021-12-10 22:00:00,39.68,71.38,80.7,1006.02,97.75,-2.03,57.64,11.21
2021-12-10 23:00:00,38.05,67.96,77.44,1006.33,92.5,-3.02,56.53,11.84
2021-12-11 00:00:00,36.38,65.1,73.87,1006.95,93.25,-3.37,57.64,11.79
2021-12-11 01:00:00,36.43,64.51,72.97,1007.92,94.75,-3.61,57.65,11.25
2021-12-11 02:00:00,33.07,58.23,65.54,1008.47,94.0,-3.95,58.93,10.56
2021-12-11 03:00:00,32.86,58.5,65.75,1008.96,92.5,-3.92,61.51,12.07
2021-12-11 04:00:00,28.53,50.9,57.5,1009.35,96.25,-4.72,63.55,9.69
